[Info: 2019-12-27 15:30:59.652395624: LauncherMain.cpp(178)] Running Launcher
[Info: 2019-12-27 15:30:59.951662987: LauncherMain.cpp(75)] Initiated models
[Info: 2019-12-27 15:30:59.952504424: LauncherMain.cpp(84)] Initiated launcher controller
[Info: 2019-12-27 15:30:59.967984499: LauncherMain.cpp(199)] Initialization completed
[Info: 2019-12-27 15:31:00.122157499: LauncherMain.cpp(272)] Launcher core version: 2.1.9618 (ae1caa5360c733a20205fbe2920e2640d4ffc3cf)
[Info: 2019-12-27 15:31:00.123434424: NetQueue.cpp(204)] NetQueue: Setting up.
[Info: 2019-12-27 15:31:00.133951212: PreferencesManager.cpp(70)] [DATA]38e32b785161a00c764028579dbec6bb2c6b8b973fdacdb57e826912c4abc842e2241fd295cdcda91c21c310aa4e6d10fae9d2ec2043467ac77b1b03a4c89d941cca9f057047d68a3144fbaf644bd773cab94784747183b68abfb0b5d8d228e7510c1a570bf221bb612a230a516b402387adb9c9f4d0cc730e78b6761f594fc3a7f4c2755b8da8934d29b7c23d3e5ca2c88c849ed08062e1bb0aa8eceb90794f6131954056780c57471a25af8c750680ad70652bf5af2155966db84e296825e83d3ad67546af9a0750739dabf37880931a9f8bb28b6e7ba33a602a9eb448b84aae630c4c81a92daef9bfe4aa035783aee7237f1d64ecd7d2b7c7969921ee41a4772f0ba311e4f837369fa1c5142a477ea532a394fdf911ee042bf204efb388874db0c69b33ef9ae7de5e0211dc2962e50e2cca6bbe89eb248b54b091e9c7a8ef0f7953e26af9ec26f07eeb92e4efafb59b8a36b5c7b4a8a5d9771ac2d2e58e2e529f5d3b8b95649b6c24e010d4d706fd1a17b8414af01eee69f22ae7cae697445b4d9971deaa8c9b7a0fce8a5000a2544acac1d10317a88db70efa18a9174e708827a386675232486c10165560527dae74df7543f93c661445aaef814622e20d1d7ff6bf30fa88f0d2eb8b31bd7d734f1bc0b60b245036404198abacf3bacdf6110782a441bcc2c216f773594397c0da20420548e5648d3ad6e61e7451bcebbe8fe00f78d51b17e0aacc86db8caf6f80efbaead97895acf9036eb4979115b08c810ef8699e7a20bb7d53f02ced11f9983864b15af852e7b2ed4a07206264079c7752762a199deab97413e89be9a953e98e8df981f06762908b7a6ae45276d72d376b6eed7d0a69403a71db358e0a6fc95ed7590622aa8ea5bd2a2ef5ad6ba5cbaa181e3d8c844b999f73db2656ec9773746ed8c5ee4e6bb4cb19193a042def5f1e49209957da69b2227833169ca4ffe4c01a5d0ad434ce6d956305761ad39bad7676c9c2dd429ad62e76e3818e42c48c7a295d86a9f051da203b72da762c673105616f3bbcda1ff65a6036c54b49f3397c536f1b33d18fbfc2fee84b912271e1ed0cc1ed79aef13a8295bd1fc364135271c724c29df1009fdfd97081d79c341557167fc1d3778ac527543291c08565742dbac0f11a1f150448ba5865087393d207ce25b1b0401a1905f191115dab61c5fcc3e24de610cb3c0c8b92e4987a6a122852b0af5084b0d97d3f07d17a8ad2cbe71d2598a8b5ba801522685aa03c6fe41adfa04d7894f7b9dd23c50dbebccd38a13b3503b1968f13b9eaff4e73e1bf2ceea0951db2a2af6d4d3755805423550f9c8c9ab22ba7b096bc06036500e4d1f04b6123808d05a03a35d105c84dd9926bc688d0eeab2b5137bb88ce0ed686ba28f43054d94e5bc606ba9fea8235d45d04508f97da5e9260de48cb7621ed23034164af4cfafbeaa64bded922a0a92fd2e86773019e2f83aa752e1cdd6d52fe799c44e465e0ced52d6550842acf90c556e51c7faa59498163c8a6179fdc77a1023c0d84a963a37983793c1a9cfbcccedd14be112c71b880f615c5e3209d431aa489b27e57ed19f1d7684020104dd9a934e51f826bc2446634bd15009408ecf41e3a4bad55c3a233ecd7b3dbeb2fb37a896ae0468013e89a0ec6b18721a4dad40abb8b6e75ef0c2d3147954531183b8780442c075eca917f9f1ca1428c245af67fb56d25addc02ad8238f2f88073d77828ffedbef551cd721fba614b2b80ac0667f3de6982c6e56b7d736505e2f895e81ab47fe0e2d089c58689018b174f90a8018b37bd592386fe9798210b0520a9bf01497105c983d2095ffc92295d50610e52643809480c601fb60f5ee4ff8faa4c624e4e17714e9caacd74b155dd8e2a034b668567638e38e9abf076c6a2e88594a6e0aa8f292fc2681ec5105ad8c5c77355e2d3c8acb8fdbe945e14132e9237253ca0204d3744f9e133bd4d7a0d8e9e036774f839649915d5cd99abd3a9d41719baafa90f18a84e1a3b005aa0035a6a2332aaaf4fb89fc623f3e4d3cb4fa28a7d8e500bf9813bbe2ee6338a224811c3aad87eec92506c3776cf52c1c373d9509d64ecd0fbe4ad29b86e3cad4afd02d0e46d0c3285067c4ddd2594e6d9c1a6d1bb37fa4fc58298646a0e5da4b6ee1bf2e041187ebcc7df6808ea7f2d4201bf337473bf1b366534972cac936a3b037e729be7dfa003677a1c7567a82ed9b333e8c273fb93fd7e509b8a415a68c6825bb7344081856a5d2616764280894be3cb43ecdcf37a57877774b178c7ab935b538434b1db7cd68296121cba94e54d61669773b0d575869b2574d157d4290e34a0883790116771c2f02bf9a8f52582bd2eb722b12741a1a3d21f1d035295a29d05feda409e864d4cf9f1cb4b2e306d0787a6647cf6cd355d7387a637d4f17c9f5f8c5fbf2a5fcb86d078222eed12f2a17138e8a49b043cb825657d6b4e28cf0a762bb1c4ec81f02dd87c9212d530bbfce7259cd4e31bf9f2c56cd200b0523bbb256676a163c3a75918050305533fb73334f6e9eb11c9ff4b78d0cb24d5849dce38041dacef74d9dfc9e33fbaf1d098c08813b5a8ed739be2b15c3e0678cb5468fba3cef129625e2c9faa9f45ccea6401441eec8d210cee50905face29e349f15b62adfa87709fba7d458ac49fc149b60c1baf6fce2390960b822b4b98752110f57b15ce810e0b02f2ea42848ff7c7860dc1189a6ac15d7abf2af3b01fb57d06b70c271fc1fb2a3e7839aaf27a98eb9dd6f712908198c04bacf46e65f3f45055b206565316d048938982db895febffc285803b5fd67bc5b7a45e05555c88a90c05db896ba22ac18445b923fd2e724086e510d4b9254055bab1f6f5694be36600eb89c7ed435eac1befa9fa14aebbf26d8cef77ec9fa30702fbe08fd515d8ca1a867a750a191e13330d4d6fb18813da851431e566d50f720c9174e77fc0f8905218d8addc3f7d0537b4faab80f595e24f652e04e7fc608f03fa072c7d98c29b14d01425960917c4b49382955e87725eead55496e5f0bce2e4e364baf7ba035fa33396c55dc781f69cf7fc2c806a46d978fbe31444e6f805fa1a443154e25f6c1213ae0cbbc5d2a1ccc9731303f247fcff0e3f6c4933fb887362b6e6ae06a3f5422cd2120d113cc92af1373f82393c017751c0700634b35261f2eb86c9ba6dda58e36784d69a3984a582580488b153a3ecfd49bac8d6a9eeec321cd78939ff55dc466607e5db373d36ded829e107a80de7667e6a010967a0f7536
[Error: 2019-12-27 15:31:00.139535587: SkinManager.cpp(170)] Deserializing: Expected object
[Info: 2019-12-27 15:31:00.140424999: GameVersionManager.cpp(70)] Looking for installed versions in /home/pokemontvbyistiyaq/.minecraft/versions
[Info: 2019-12-27 15:31:00.146545687: NetQueue.cpp(528)] NetQueue: worker thread started.
[Info: 2019-12-27 15:31:00.149727849: NetQueue.cpp(543)] NetQueue: Starting net action https://authserver.mojang.com/validate
[Info: 2019-12-27 15:31:00.212642887: NetQueue.cpp(543)] NetQueue: Starting net action https://launchermeta.mojang.com/mc/game/version_manifest.json?_t=2019-12-27T15:31:00Z
[Info: 2019-12-27 15:31:01.495034362: NetQueue.cpp(408)] NetQueue: Primary ip: 13.35.244.139, Url: launchermeta.mojang.com
[Info: 2019-12-27 15:31:01.495154649: NetQueue.cpp(480)] NetQueue: Action finished: https://launchermeta.mojang.com/mc/game/version_manifest.json?_t=2019-12-27T15:31:00Z
[Info: 2019-12-27 15:31:01.495195724: GameVersionManager.cpp(160)] Got available versions manifest from https://launchermeta.mojang.com/mc/game/version_manifest.json?_t=2019-12-27T15:31:00Z
[Info: 2019-12-27 15:31:01.755159174: NetQueue.cpp(408)] NetQueue: Primary ip: 13.35.195.68, Url: authserver.mojang.com
[Info: 2019-12-27 15:31:01.755292499: NetQueue.cpp(480)] NetQueue: Action finished: https://authserver.mojang.com/validate
[Info: 2019-12-27 15:31:04.147226649: LauncherAppBrowser.cpp(57)] Work dir is /home/pokemontvbyistiyaq/.minecraft
[Info: 2019-12-27 15:31:10.647287187: root_window_manager.cpp(64)] Main window has been opened: 0x14412a0
[Info: 2019-12-27 15:31:11.025074287: root_window_gtk.cpp(405)] RootWindowGtk::OnBrowserCreated
[Info: 2019-12-27 15:31:16.880990287: LauncherAppRenderer.cpp(217)] Creating renderer context...
[Info: 2019-12-27 15:31:26.873061687: NetQueue.cpp(543)] NetQueue: Starting net action https://launchermeta.mojang.com/v1/products/launcher/6f083b80d5e6fabbc4236f81d0d8f8a350c665a9/linux.json
[Info: 2019-12-27 15:31:27.029604549: NetQueue.cpp(408)] NetQueue: Primary ip: 13.35.244.139, Url: launchermeta.mojang.com
[Info: 2019-12-27 15:31:27.029719187: NetQueue.cpp(480)] NetQueue: Action finished: https://launchermeta.mojang.com/v1/products/launcher/6f083b80d5e6fabbc4236f81d0d8f8a350c665a9/linux.json
[Info: 2019-12-27 15:31:49.281852199: GameController.cpp(345)] Creating ClientStarter with id 1
[Info: 2019-12-27 15:31:49.282100237: NetQueue.cpp(204)] NetQueue: Setting up.
[Info: 2019-12-27 15:31:49.284782174: GameCallbacks.cpp(142)] Launcher/launcher (main) Info Preparing to launch minecraft client for 1.6.1
[Error: 2019-12-27 15:31:49.339563712: ControllerInterface.cpp(95)] updateConfigurationParams.configuration.id: Unknown key
[Info: 2019-12-27 15:31:49.445898324: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Prepared asset index
[Info: 2019-12-27 15:31:49.483198099: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Have 615 total files to check or download
[Info: 2019-12-27 15:31:49.495348174: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Waiting for 615 futures
[Info: 2019-12-27 15:31:53.133947149: GameCallbacks.cpp(142)] Launcher/launcher (main) Info Checking installations.
[Info: 2019-12-27 15:31:53.134785424: GameCallbacks.cpp(142)] Launcher/launcher (main) Info Minecraft client 1.6.1 is ready to start.
[Info: 2019-12-27 15:31:53.135208599: GameController.cpp(438)] Starting game with token 1
[Info: 2019-12-27 15:31:53.135254624: GameCallbacks.cpp(142)] Launcher/launcher (main) Info Starting!
[Info: 2019-12-27 15:31:53.151981437: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Nothing to download!
[Info: 2019-12-27 15:31:53.152113699: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Extracting 2 files!
[Info: 2019-12-27 15:31:53.259015774: GameCallbacks.cpp(142)] Launcher/launcher (main) Warn Version does not support log configuration, will assume one plaintext entry per line
[Info: 2019-12-27 15:31:53.259111074: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Installing versions!
[Info: 2019-12-27 15:31:53.259161974: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Reconstructing virtual assets!
[Info: 2019-12-27 15:31:53.259334787: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/0d/0d000710b71ca9aafabd8f587768431d0b560b32 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/READ_ME_I_AM_VERY_IMPORTANT.txt
[Info: 2019-12-27 15:31:53.260397449: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/bd/bdf48ef6b5d0d23bbb02e17d04865216179f510a to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/icons/icon_16x16.png
[Info: 2019-12-27 15:31:53.261364987: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/92/92750c5f93c312ba9ab413d546f32190c56d6f1f to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/icons/icon_32x32.png
[Info: 2019-12-27 15:31:53.262188912: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/99/991b421dfd401f115241601b2b373140a8d78572 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/icons/minecraft.icns
[Info: 2019-12-27 15:31:53.263452249: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/a9/a9ea89177fbf3f10e527102451eb1469671530d4 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/af_ZA.lang
[Info: 2019-12-27 15:31:53.278579424: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/ab/ab4b24fb41b13f1c83ee45879e0c0db3f86d7fa4 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/ar_SA.lang
[Info: 2019-12-27 15:31:53.282667249: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/f3/f36a4c278292b2c80b2e0889d60980fbb6f4339b to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/bg_BG.lang
[Info: 2019-12-27 15:31:53.294716549: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/eb/ebdfd687b678262836cb4179f8b3833fe557db28 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/ca_ES.lang
[Info: 2019-12-27 15:31:53.308000887: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/d8/d8dd3873fac34c74f038df02d76d745febafe8da to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/cs_CZ.lang
[Info: 2019-12-27 15:31:53.310370462: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/16/16e554ed068e38f738f0afa7a03db23b77456ec3 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/cy_GB.lang
[Info: 2019-12-27 15:31:53.311669237: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/be/be7fd7a59648a565b83c1c6de161df470728b656 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/da_DK.lang
[Info: 2019-12-27 15:31:53.312952674: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/e3/e37d3ab28ec7acc17337da3d4a4fe4dd0642aac5 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/de_DE.lang
[Info: 2019-12-27 15:31:53.331551512: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/43/4330e3218548e9f3268d103e5ab71fa2b28d9b20 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/el_GR.lang
[Info: 2019-12-27 15:31:53.334399099: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/ce/cee3c7dc6d3fcc0bd399a743dad1b53bba485e60 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/en_AU.lang
[Info: 2019-12-27 15:31:53.337293424: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/6c/6c6489f61ee7d2efa086fa63b23097530c52d26e to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/en_CA.lang
[Info: 2019-12-27 15:31:53.340494574: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/88/88bd61ca6d1201d0109262c2d3b0d1464d07ce74 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/en_GB.lang
[Info: 2019-12-27 15:31:53.341966049: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/eb/eb59d5ba3728885ff40f1bf37cc8f72d6d9e6930 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/en_PT.lang
[Info: 2019-12-27 15:31:53.344366187: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/69/69ff827d47a5b247f88a71db37c27d010c755653 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/eo_UY.lang
[Info: 2019-12-27 15:31:53.345943262: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/ec/ec830f34a2ea5d964603ff621e7c4d64323a904c to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/es_AR.lang
[Info: 2019-12-27 15:31:53.347537474: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/eb/ebcebf42cd5cc197b9d0f0e89e061f33382870c6 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/es_ES.lang
[Info: 2019-12-27 15:31:53.350240512: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/72/720843b6860be60ec252ae17db4d54dd50b4829c to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/es_MX.lang
[Info: 2019-12-27 15:31:53.351620174: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/c6/c6843b4ba73c4c075d697398d43ee916283e5b93 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/es_UY.lang
[Info: 2019-12-27 15:31:53.352814537: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/b7/b73850cb324ddce5488f8edfe14ddb68e1f63670 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/es_VE.lang
[Info: 2019-12-27 15:31:53.355389424: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/6c/6c7de8b578694b6a86c5f462a2df708f9d804a13 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/et_EE.lang
[Info: 2019-12-27 15:31:53.356681999: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/e5/e5dc74ad272f60621a04a67bd62a5cf63c4e8135 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/eu_ES.lang
[Info: 2019-12-27 15:31:53.358041362: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/9b/9b7368cc1a3b4f8e7d8dff923b2cbe9069cd0f3b to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/fa_IR.lang
[Info: 2019-12-27 15:31:53.361071062: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/16/16af3fb50160638e7250af4cc3beb3769f6e58b0 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/fi_FI.lang
[Info: 2019-12-27 15:31:53.362383774: GameCallbacks.cpp(142)] Launcher/launcher (main) Debug Asset /home/pokemontvbyistiyaq/.minecraft/assets/objects/0d/0dbc616d03816a6f925a5b2f77e89738d290f194 to /home/pokemontvbyistiyaq/.minecraft/assets/virtual/legacy/lang/fil_PH.lang
